id,user_id,screen_name,text,created_at,article_url,at_users,attitudes_count,comments_count,ip,location,reposts_count,retweet_id,source,topics,user_authentication
5096763436305624,5609776971,天天喜好天,：如果我们一家三口一起生活，我买了八个瑞士卷，怎么分？：你们俩先吃，剩下的我吃：我们俩必须按你分配的数量吃！：按我分配的吃？那我再买八十个你们俩给我一个人吃四十个吃死你们..,2024-11-03 23:09,,,3,2,浙江,,0,,iPhone客户端,,普通用户
5096763212171751,1930624627,ENFJ-X,我：“6个瑞士卷，我们一家三口怎么分？”老公：“什么是瑞士卷？？？”,2024-11-03 23:08,,,0,1,广东,,0,,iPhone客户端,,普通用户
5096762661146764,1675063705,SWing_qiaqiaqia,破瑞士卷究竟有什么好问的，一打开抖音都是在那瑞士卷怎么分。。。有点大病。。。不知道的还以为瑞士卷滞销了,2024-11-03 23:06,,,0,0,浙江,,0,,荣耀Magic5 Pro,,普通用户
5096761456331261,5525503506,王阿阿阿阿琪,刚才一边开车一边问我康哥，“假如我买了一盒瑞士卷，里面有六个你会怎么分？瑞士卷知道是啥么？就是小蛋糕，我买了一盒六个咋分？他随口便说“不都是你的吗”儿子听到便说“妈妈两个我两个爸爸两个不就行了嘛”果然生活在男生宿舍也是有好处的,2024-11-03 23:01,,,2,0,山西,,0,,iPhone客户端,,普通用户
5097123453866614,5340698461,股市全是故事,#别掉进8个瑞士卷怎么分的话题陷阱#其实我觉得瑞士卷的这个首发视频大概率是摆拍。为什么这么说呢？1、按他们俩的这个面容和衣着，根本就不太可能买不起更多的瑞士卷；2、正常的家庭一般的都是老婆在家里话语权更重，又不是什么山珍海味，还非要你两个我两个想吃都能撑死你；3、就是摆拍这种也不好调查，而且比较容易挑起男女对立。最后说一个如果是摆拍死全家。#瑞士卷怎么分#L股市全是故事的微博视频,2024-11-04 22:59,,,26,3,北京,,1,,微博视频号,"别掉进8个瑞士卷怎么分的话题陷阱,瑞士卷怎么分",红V
5097123454386427,5691963069,i_一定会发财,#别掉进8个瑞士卷怎么分的话题陷阱#消费降级显而易见笑晕哈哈哈哈哈哈哈哈哈哈哈哈哈喜欢拿这个问题试探男朋友老公的娇气也就把自己跟瑞士卷这种不值钱的玩意相提并论了,2024-11-04 22:59,,,0,0,山西,,0,,iPhone 15 Pro Max,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097123445474620,7038143472,B30512,#别掉进8个瑞士卷怎么分的话题陷阱#都给我我都不吃我减肥,2024-11-04 22:59,,,0,0,湖北,,0,,iPhone客户端,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097123425814148,2327997767,威尼斯的瑞特巴特勒,瑞士卷，想吃几个就吃几个嘛！吃几个还要分分清楚？人不能活的太卑微，也不能活的太自私！婚姻到底还是“利益”的博弈！没有对错成败，只要你在婚姻中的地位在哪里！你经济独立，工作稳定，情绪也稳定，你就是王者！另外一半，并不敢妄言：你得听我的！你必须得舍弃自己多为小孩着想！……想吃“瑞士卷”吃的随意，那就好好经营自己！把生活的主动权握在自己的手中！别恋爱脑，别被pua，努力搞钱让自己开心，有孩子的好好投资和教育小孩！投资回报率会很高的哦！#瑞士卷怎么分#,2024-11-04 22:59,,,0,1,上海,,0,,Android,瑞士卷怎么分,普通用户
5097123412705892,5836577978,边城阅读,#别掉进8个瑞士卷怎么分的话题陷阱#现实生活中很多妈妈就是这样的生活，好的留给孩子和老公，把自己放在末尾，久而久之就习惯了，呼吁所有妈妈先爱自己，有爱自己的能力，才能更好的爱孩子，爱家庭,2024-11-04 22:59,,,0,0,河南,,0,,vivo S12,别掉进8个瑞士卷怎么分的话题陷阱,黄V
5097123378364706,1939580935,西西Cici13,#别掉进8个瑞士卷怎么分的话题陷阱#把人民当傻子搞网警请严惩,2024-11-04 22:59,,,1,0,湖南,,0,,vivo X60 蔡司影像,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097123335114589,7313552033,幻诞谷與幸运神檷,#别掉进8个瑞士卷怎么分的话题陷阱#自己爱咋吃咋吃想吃就自己买吃完了自己买直到吃腻,2024-11-04 22:59,,,0,0,河北,,0,,小幸运iPhone客户端,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097123312304284,5555121258,顶流进行时,#别掉进8个瑞士卷怎么分的话题陷阱#瑞士卷夫妇已经开始带货了。。。,2024-11-04 22:59,,,2,2,北京,,0,,Redmi K60,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097123249658645,3047560413,爱疯数码,#瑞士卷怎么分席卷全网老公#这也能火？？？明显的自导自演，不打拳就没流量是吧？喜欢吃瑞士卷你多买两盒不行？,2024-11-04 22:59,,,0,0,河南,,0,,vivo X100 Ultra,瑞士卷怎么分席卷全网老公,黄V
5097123202468112,7273748678,lyymsl,#别掉进8个瑞士卷怎么分的话题陷阱#很莫名其妙的词条喜欢吃就吃了那有怎样如果大家都喜欢吃那就多买为什么要渴望别人怎么分？？,2024-11-04 22:58,,,2,0,浙江,,0,,iPhone客户端,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097108378229937,6555427619,Sonic聪,#别掉进8个瑞士卷怎么分的话题陷阱#脑残话题，不够吃就再买一盒，哪来那么多事,2024-11-04 22:00,,,0,0,广东,,0,,HUAWEI Mate 60 Pro,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097108375863471,7743899854,骂鼠泥,#别掉进8个瑞士卷怎么分的话题陷阱#8个吃不完哈,2024-11-04 21:59,,,0,0,广东,,0,,李一桐老婆Android,别掉进8个瑞士卷怎么分的话题陷阱,黄V
5097108292767505,3695877263,栗izz_x,#瑞士卷怎么分#疑似全国男性都在接受瑞士卷拷打,2024-11-04 21:59,,,5,5,江西,,0,,iPhone 16 Pro Max,瑞士卷怎么分,普通用户
5097108281496212,3316254493,沉迷二次元不可自拔,太中超话#太中#太宰治：中也，问你个问题。中原中也：放。太宰治：如果咱家里有8个瑞士卷，你吃了两个，芥川和敦君分别吃了两个，剩下两个怎么分。中原中也：？太宰你这混蛋，你又擅自撬了我家门锁！太宰治：这不是问题的重点啦。中原中也：还有为什么我要给人虎吃瑞士卷？太宰治：你就当救助珍惜保护动物了。太宰治：这不重要，最后那两个怎么分？放冰箱里吗？中原中也：你吃了呗，这还值得留冰箱里。太宰治：真的吗？中原中也：啊？太宰治：好的东西得留给咱家孩子啊！中原中也：孩子？你说的是……芥川和人虎？中原中也：芥川也就算了，人虎啥时候是我的孩子了？？太宰治：真的给我吃吗？我的工资都买不起中也的帽子。中原中也：……你霍霍的红酒、吃掉的高级和牛和雪蟹，随便哪一个都够你吃瑞士卷吃到吐了好吧？太宰治：我配吗？中原中也：……中原中也：你不该吃瑞士卷。中原中也：能想象到这个砂锅大的拳头了吗，你给我在家等着，十分钟后它就会落到你的脸上。,2024-11-04 21:59,,,145,5,天津,,0,,太中超话,太中,普通用户
5097108239815936,5098670115,山在上_风在下,我：如果我买了8个瑞士卷我你小宝怎么分？ckk：你4个小宝4个我：那如果我想吃8个呢？ckk：那你就吃毛beì死了我：嘻嘻嘻（dy搜全网男士瑞士卷拷问）,2024-11-04 21:59,,,0,2,浙江,,0,,iPhone客户端,,普通用户
5097108204161624,2610773563,似釒年滑,高铁上#瑞士卷怎么分#大哥：“什么瑞士卷，怎么老能刷到呢？”我：“你看我，你先别看，咱们家有8个瑞士卷和2个孩子，怎么分”大哥：“8个瑞士卷，2个孩子，4个人，一人俩呗～（我瞪了他一眼，行行行我不爱吃瑞士卷都给你，你说怎么分就怎么分，要是臭豆腐我爱吃，然后再说”我：“那要是有8块臭豆腐呢，他思考了一下说，我8块臭豆腐，你2孩子”,2024-11-04 21:59,,,4,1,辽宁,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5097108199967970,2705174881,孟剑鬼,#别掉进8个瑞士卷怎么分的话题陷阱#这种一看就是为了博取流量，文化入侵，男女对立。,2024-11-04 21:59,,,0,0,广东,,0,,HUAWEI Pura 70 Pro+,别掉进8个瑞士卷怎么分的话题陷阱,黄V
5097108187906417,5034582449,猫鼠丫丫丫丫,#别掉进8个瑞士卷怎么分的话题陷阱#你们新闻霉体不发出来，这么P大点事我们能看到吗？一边大肆传播这种引起愤怒制造对立的破事，一边装模做样的劝大家不要扩大点到为止，正话反话都由你们说了，可算是给你们掌握了流量密码了,2024-11-04 21:59,,,5,2,陕西,,0,,荣耀Magic V2,别掉进8个瑞士卷怎么分的话题陷阱,普通用户
5097108158022409,5532313700,小皮乃哪,瑞士卷娇妻文学最近很火，拿题来考考宁子8个瑞士卷怎么分。答：两个小孩一人一个，然后emmmm然后emmm，瑞士卷是什么东西？？？？L小皮乃哪的微博视频,2024-11-04 21:59,,,0,0,山东,,0,,iPhone 15 Pro Max,,普通用户
5097108035867797,3970572840,苗君甫心理,#8个瑞士卷宝妈吃几个不自私##瑞士卷##瑞士卷怎么分#L苗君甫心理的微博视频,2024-11-04 21:58,,,0,0,河南,,0,,iPhone客户端,"8个瑞士卷宝妈吃几个不自私,瑞士卷,瑞士卷怎么分",普通用户
5097093280827972,1910019822,8099999,【#网友喊话再见爱人分瑞士卷#】近日，综艺《再见爱人》热播，网络上同时流行起了“8个瑞士卷我能吃几个”的热梗。网友喊话让《再见爱人》分瑞士卷，大家纷纷模仿起嘉宾的语气进行模仿和评论。你怎么看？#周五办公室变再见爱人吐槽局#L四川观察的微博视频,2024-11-04 21:00,,,0,0,,,0,,微博视频号,"网友喊话再见爱人分瑞士卷,周五办公室变再见爱人吐槽局",蓝V
5097093209261628,7471048234,肚子圆66的-,刘桑说吃16个#瑞士卷怎么分#,2024-11-04 20:59,,,0,0,安徽,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5097092801890402,6461790248,明天吃甚么,有天在网上看见瑞士卷怎么分这个问题，我还想呢分瑞士卷？是什么新数学题吗？然后去抖看了，原来如此。果然是消费降级了，以前娇妻游戏好歹是车厘子榴莲之流，现在只剩瑞士卷了。笑死人了瑞士卷自由是什么很值得自豪的事情吗？还是网上乐子多啊。,2024-11-04 20:58,,,0,0,贵州,,0,,iPhone客户端,,普通用户
5097092554690943,6934555450,南风是唯一好天气,剧版遥灵超话关于家里买了八个瑞士卷：其他家庭妻子问丈夫→老公这个怎么分？孩子爸：我吃一个，你吃一个，剩下六个给孩子吧！孩子爱吃甜的。灵儿问→逍遥哥哥，我们怎么分？李逍遥：你掰一口给我尝尝，剩下七个半你全吃了，正好忆如在后山数老鼠胡须累睡着了，估摸着一时半刻醒不了，趁她没醒你赶紧全吃完，不要让她发现任何痕迹。,2024-11-04 20:57,,,27,9,河南,,0,,剧版遥灵超话,,普通用户
5097092474995340,7506016705,小马小马咕噜噜·,提问🙋🏻‍♀️假设咱们有两个孩子现在有8块瑞士卷你想怎么分？,2024-11-04 20:56,,,47,31,江苏,,1,,,,普通用户
5097092206828117,7728845405,EwlKsm,问瑞士卷怎么分的2b怎么不问问孩子能不能跟你姓财产能不能过户到你名下呢哈哈哈,2024-11-04 20:55,,,0,3,,,0,,iPhone客户端,,普通用户
5097092181132154,7924825966,想逸xy,#瑞士卷怎么分#都是我的,2024-11-04 20:55,,,0,0,上海,,0,,想逸的Android,瑞士卷怎么分,普通用户
5097092175368950,1879621021,科技Milk,#8个瑞士卷宝妈吃几个不自私#我怎么感觉这是个摆拍，演的吧，生活中真的有这样的家庭吗？为了几个瑞士卷要纠结成这样的么？全职妈妈挺辛苦的，我家一个娃，我妈妈帮我们带，我们两口子都觉得辛苦，我在想到时候2胎了怎么得搞。我估计还是需要再请个保姆才行。#瑞士卷怎么分#,2024-11-04 20:55,,,174,100,湖南,,18,,微博网页版,"8个瑞士卷宝妈吃几个不自私,瑞士卷怎么分",金V
5097092155970033,1845864154,看看新闻KNEWS,【笑疯了！#全网老公都在回答瑞士卷送命题#】一觉起来，全网老公都在回答“吃几个瑞士卷”，起因是一位全职宝妈，因为在丈夫和孩子们各自吃了两个后，吃了剩下两个后结果被丈夫教育。丈夫认为，妻子应该为孩子留下瑞士卷，而不是自己吃掉。于是全国老公因为瑞士卷都被问了一遍。#瑞士卷怎么分席卷全网老公#L看看新闻KNEWS的微博视频,2024-11-04 20:55,,,67,18,,,7,,微博视频号,"全网老公都在回答瑞士卷送命题,瑞士卷怎么分席卷全网老公",蓝V
5097078178976098,2629092194,福建校园,【#被福建德化白瓷彻底惊艳#】远看是纱，近看是瓷。没想到几千年过去了，德化白瓷依然是中国顶流！在匠人们的用心呵护下，一抹又一抹“中国白”窑火的淬炼中涅槃[锦鲤附体]！#福建人有自己的奢侈手办##瑞士卷怎么分#（via.doy郝欢熙）L厦门校园的微博视频,2024-11-04 20:00,,,0,0,福建,,0,,微博视频号,"被福建德化白瓷彻底惊艳,福建人有自己的奢侈手办,瑞士卷怎么分",蓝V
5097078097971385,5984449831,甜甜的太太,#瑞士卷怎么分席卷全网老公#吃個瑞士卷也要這麼摳結什麼婚阿,2024-11-04 19:59,,,1,0,中国台湾,,0,,三星Galaxy S22 Ultra,瑞士卷怎么分席卷全网老公,普通用户
5097078077000278,6559962324,顺手牵杨肉串,#瑞士卷怎么分#我的第一反应是凭什么要你分凭什么由你来说我可不可以吃我为什么要问你如果我吃点东西还要得到你的认可那你是个什么穷东西我又是个什么穷东西我想吃就吃又不是吃什么海鲜鲍鱼,2024-11-04 19:59,,,0,0,湖北,,0,,未通过审核应用,瑞士卷怎么分,普通用户
5097078075687615,7576122093,等温见,#瑞士卷怎么分#不结婚我想吃几个吃几个，全扔了也没人说我,2024-11-04 19:59,,,1,1,河南,,0,,HUAWEI Mate 60,瑞士卷怎么分,普通用户
5097078036369363,6991342416,四月啾啾子,恨🐭了现在xhs也在我首页推瑞士卷，孩子们别问怎么分了评价是不如我先买为敬本王自己分给自己☝,2024-11-04 19:59,,,5,2,陕西,,0,,,,黄V
5097078034530987,6592462760,-小狗竹筒飯-,#瑞士卷怎么分#我分你妈啊什么杀软话题都能火顺直男顺直女别闹了行不,2024-11-04 19:59,,,0,0,江西,,0,,Redmi Note 14 Pro+,瑞士卷怎么分,普通用户
5097078026667755,7534971667,桃雾漫椿,#瑞士卷怎么分#不分我一个人炫完了好饿啊,2024-11-04 19:59,,,0,2,甘肃,,0,,肖战顺顺利利,瑞士卷怎么分,黄V
5097077976075240,1768600881,一罐奶茶三分糖,#瑞士卷怎么分#嘻嘻姐说还剩两个要不你和阿婆一人一个吧,2024-11-04 19:59,,,0,1,浙江,,0,,会变瘦的iPhone 15 Pro(原色钛金属),瑞士卷怎么分,普通用户
5097077891924246,5073761361,高高贵吃瓜路人,#瑞士卷怎么分#问过了说会长胖谁都别吃,2024-11-04 19:58,,,0,0,陕西,,0,,iQOO Neo9 Pro,瑞士卷怎么分,普通用户
5097077845264466,2126058355,神丙,#瑞士卷怎么分#？蛋糕卷那么甜的东西，我1年也就吃一个。看了下，她家都是一人一口气吃两个啊，那确实不健康……,2024-11-04 19:58,,,0,0,湖北,,0,,iPhone 12 Pro,瑞士卷怎么分,普通用户
5097062968858811,6461612265,小苔藓的仙女酵母,#瑞士卷怎么分#特别神经的话题，看多了智商都要下降,2024-11-04 18:59,,,0,0,英国,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5097062952341670,7442793005,皮蛋拌地球,#瑞士卷怎么分#不能一人一盒吗蠢如猪到时候说宝宝都给你吃呀又感动坏了是不是,2024-11-04 18:59,,,2,2,重庆,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5097062951289150,7645448720,屠狼少女乔yyds-喊我早睡版,很无语的话题，和全职妈妈有啥关系？男的能吃两个，老婆就不能吃两个了？嘴不会怼啊？#瑞士卷怎么分#,2024-11-04 18:59,,,0,7,浙江,,0,,,瑞士卷怎么分,黄V
5097062892834174,5649064769,繁星算命馆,已经开始的离火大运，离火是美丽、华丽、装饰，也代表虚伪，有外实内虚之象。会出现更多的人和事物是虚假浮夸、虚荣浮躁。未来博眼球的段子虚假话题越来越多。这既可能是为了迎合某种需求，当然很多人也越来越浮躁了。#瑞士卷怎么分#这视频一看就是摆拍。,2024-11-04 18:59,,,11,0,河南,,1,,微博网页版,瑞士卷怎么分,黄V
5097062888900640,2236649934,AA拿铁又拿铁,#瑞士卷怎么分#不知道啊下班回来被投喂这么大一份，谁来帮我分担一下这咋吃得完啊,2024-11-04 18:59,,,2,2,浙江,,0,,iPhone客户端,瑞士卷怎么分,普通用户
5097062853251734,2347873905,镜框里的小满,#瑞士卷怎么分席卷全网老公#物业发白菜？所以这是两年前的事情？,2024-11-04 18:59,,,0,0,上海,,0,,,瑞士卷怎么分席卷全网老公,普通用户
5097062842500746,5531244541,三金的驴,#瑞士卷怎么分#讨论好几天了还没讨论出个结果吗？别分了，全给我，我都能吃了～,2024-11-04 18:59,,,10,20,黑龙江,,0,,三星Galaxy S24 Ultra,瑞士卷怎么分,红V
5097062834375801,6381539248,搞了个机-,#瑞士卷怎么分席卷全网老公#很简单，喜欢吃就多吃点，不够吃就再买。人人平等，家里没有谁是不该吃的,2024-11-04 18:59,,,56,16,四川,,0,,,瑞士卷怎么分席卷全网老公,红V
5097062812617783,1585178023,啵啵天天酱,#瑞士卷怎么分席卷全网老公#当然是和邻居分～山姆官方给出的是两天内吃完最佳，所以为了消耗掉这一盒瑞士卷就得和邻居一起分享一盒冰箱里是我的半盒,2024-11-04 18:58,,,11,9,四川,,0,,iPhone 15 Pro Max,瑞士卷怎么分席卷全网老公,红V
5097062795839222,1402253371,戴斌,#瑞士卷怎么分席卷全网老公#，孩子和老婆吃，我们做老公的，可以不吃。为什么？因为我要减肥。,2024-11-04 18:58,,,28,13,广东,,0,,,瑞士卷怎么分席卷全网老公,金V
5097047948530403,2720794063,云乡访客,2024最佳小说：贵了#瑞士卷##瑞士卷怎么分席卷全网老公##吃几个瑞士卷成老公们的必答题#,2024-11-04 17:59,,,4,3,新西兰,,1,,,"瑞士卷,瑞士卷怎么分席卷全网老公,吃几个瑞士卷成老公们的必答题",金V
5097047827683299,5714946654,铲飞居居笨,#瑞士卷怎么分席卷全网老公#分什么分我全吃了,2024-11-04 17:59,,,0,0,广东,,0,,荣耀30S 5G 美由芯生,瑞士卷怎么分席卷全网老公,普通用户
5097047784424715,7390974043,开业大吉ooo,#瑞士卷怎么分#不结婚我一个人今天吃四个明天吃四个,2024-11-04 17:59,,,0,2,河南,,0,,nova 9 精彩由我摄定,瑞士卷怎么分,普通用户
5097047730163128,1801766122,佛山ACG达人_小宇宇ALICE,【#瑞士卷怎么分席卷全网老公#】好神经，要我就一人一条瑞士卷,2024-11-04 17:59,,,0,0,广东,,1,,妈妈送的iPhone 15,瑞士卷怎么分席卷全网老公,黄V
5097047699229605,6799862741,nkkwnnxjdiqowj,#瑞士卷怎么分席卷全网老公#这话题真神经，我想吃，给我吃，我要吃，我还吃，我就吃！！,2024-11-04 17:58,,,1,0,江苏,,0,,Redmi K60,瑞士卷怎么分席卷全网老公,普通用户
5097047545349185,7299570141,浚i多多,#瑞士卷怎么分席卷全网老公#？？？,2024-11-04 17:58,,,0,0,重庆,,0,,华为畅享 60X,瑞士卷怎么分席卷全网老公,普通用户
5097047453073603,7478866644,电光莓果,#瑞士卷怎么分#一狗两块我吃四块,2024-11-04 17:57,,,5,14,天津,,0,,小姬猪🐽iPhone客户端,瑞士卷怎么分,普通用户
